Timestamp,Date,Hour,DayOfWeek,ExpectedVolume,ActualVolume,AHT_minutes,RequiredAgents,ScheduledStaff,AttendanceRate,AvailableStaff,Handled,Backlog,SLA_Met
18-05-2023 05:00,18-05-2023,5,3,38,38,6,5,6,0.99,5,38,7308,1
18-05-2023 06:00,18-05-2023,6,3,89,89,6,11,12,0.965,11,89,7308,1
18-05-2023 07:00,18-05-2023,7,3,90,90,6,11,10,0.972,9,90,7308,1
18-05-2023 08:00,18-05-2023,8,3,111,111,6,14,14,0.981,13,111,7308,1
18-05-2023 09:00,18-05-2023,9,3,91,91,6,11,9,0.954,8,80,7319,1
18-05-2023 10:00,18-05-2023,10,3,134,134,6,16,15,0.964,14,134,7319,1
18-05-2023 11:00,18-05-2023,11,3,161,161,6,19,20,0.934,18,161,7319,1
18-05-2023 12:00,18-05-2023,12,3,151,151,6,18,17,0.963,16,151,7319,1
18-05-2023 13:00,18-05-2023,13,3,136,136,6,17,16,0.97,15,136,7319,1
18-05-2023 14:00,18-05-2023,14,3,150,150,6,18,20,0.97,19,150,7319,1
18-05-2023 15:00,18-05-2023,15,3,158,158,6,19,18,0.981,17,158,7319,1
18-05-2023 16:00,18-05-2023,16,3,187,187,6,22,21,0.945,19,187,7319,1
18-05-2023 17:00,18-05-2023,17,3,186,186,6,22,22,0.949,20,186,7319,1
18-05-2023 18:00,18-05-2023,18,3,179,179,6,22,21,0.99,20,179,7319,1
18-05-2023 19:00,18-05-2023,19,3,139,139,6,17,15,0.957,14,139,7319,1
18-05-2023 20:00,18-05-2023,20,3,154,154,6,19,20,0.964,19,154,7319,1
18-05-2023 21:00,18-05-2023,21,3,135,135,6,16,16,0.959,15,135,7319,1
18-05-2023 22:00,18-05-2023,22,3,67,67,6,8,7,0.944,6,60,7326,1
18-05-2023 23:00,18-05-2023,23,3,76,76,6,9,7,0.99,6,60,7342,0
19-05-2023 00:00,19-05-2023,0,4,43,43,6,6,7,0.949,6,43,7342,1
19-05-2023 01:00,19-05-2023,1,4,34,34,6,5,5,0.937,4,34,7342,1
19-05-2023 02:00,19-05-2023,2,4,36,36,6,5,3,0.951,2,20,7358,0
19-05-2023 03:00,19-05-2023,3,4,38,38,6,5,4,0.92,3,30,7366,0
19-05-2023 04:00,19-05-2023,4,4,37,37,6,5,7,0.947,6,37,7366,1
19-05-2023 05:00,19-05-2023,5,4,34,34,6,5,7,0.941,6,34,7366,1
19-05-2023 06:00,19-05-2023,6,4,107,107,6,13,13,0.972,12,107,7366,1
19-05-2023 07:00,19-05-2023,7,4,116,116,6,14,12,0.947,11,110,7372,1
19-05-2023 08:00,19-05-2023,8,4,100,100,6,12,13,0.978,12,100,7372,1
19-05-2023 09:00,19-05-2023,9,4,91,91,6,11,9,0.988,8,80,7383,1
19-05-2023 10:00,19-05-2023,10,4,129,129,6,16,18,0.976,17,129,7383,1
19-05-2023 11:00,19-05-2023,11,4,150,150,6,18,18,0.956,17,150,7383,1
19-05-2023 12:00,19-05-2023,12,4,160,160,6,19,18,0.963,17,160,7383,1
19-05-2023 13:00,19-05-2023,13,4,153,153,6,18,16,0.93,14,140,7396,1
19-05-2023 14:00,19-05-2023,14,4,147,147,6,18,20,0.957,19,147,7396,1
19-05-2023 15:00,19-05-2023,15,4,164,164,6,20,21,0.943,19,164,7396,1
19-05-2023 16:00,19-05-2023,16,4,157,157,6,19,19,0.974,18,157,7396,1
19-05-2023 17:00,19-05-2023,17,4,183,183,6,22,21,0.99,20,183,7396,1
19-05-2023 18:00,19-05-2023,18,4,184,184,6,22,20,0.97,19,184,7396,1
19-05-2023 19:00,19-05-2023,19,4,118,118,6,14,15,0.92,13,118,7396,1
19-05-2023 20:00,19-05-2023,20,4,152,152,6,18,17,0.953,16,152,7396,1
19-05-2023 21:00,19-05-2023,21,4,141,141,6,17,19,0.962,18,141,7396,1
19-05-2023 22:00,19-05-2023,22,4,82,82,6,10,12,0.962,11,82,7396,1
19-05-2023 23:00,19-05-2023,23,4,66,66,6,8,9,0.945,8,66,7396,1
20-05-2023 00:00,20-05-2023,0,5,30,30,6,4,6,0.965,5,30,7396,1
20-05-2023 01:00,20-05-2023,1,5,33,33,6,4,4,0.935,3,30,7399,1
20-05-2023 02:00,20-05-2023,2,5,34,34,6,5,6,0.941,5,34,7399,1
20-05-2023 03:00,20-05-2023,3,5,38,38,6,5,7,0.973,6,38,7399,1
20-05-2023 04:00,20-05-2023,4,5,35,35,6,5,3,0.94,2,20,7414,0
20-05-2023 05:00,20-05-2023,5,5,33,33,6,4,6,0.971,5,33,7414,1
20-05-2023 06:00,20-05-2023,6,5,81,81,6,10,10,0.933,9,81,7414,1
20-05-2023 07:00,20-05-2023,7,5,97,97,6,12,11,0.99,10,97,7414,1
20-05-2023 08:00,20-05-2023,8,5,82,82,6,10,9,0.945,8,80,7416,1
20-05-2023 09:00,20-05-2023,9,5,100,100,6,12,14,0.956,13,100,7416,1
20-05-2023 10:00,20-05-2023,10,5,130,130,6,16,15,0.967,14,130,7416,1
20-05-2023 11:00,20-05-2023,11,5,149,149,6,18,20,0.949,18,149,7416,1
20-05-2023 12:00,20-05-2023,12,5,140,140,6,17,17,0.963,16,140,7416,1
20-05-2023 13:00,20-05-2023,13,5,131,131,6,16,15,0.972,14,131,7416,1
20-05-2023 14:00,20-05-2023,14,5,127,127,6,15,13,0.979,12,120,7423,1
20-05-2023 15:00,20-05-2023,15,5,150,150,6,18,20,0.976,19,150,7423,1
20-05-2023 16:00,20-05-2023,16,5,160,160,6,19,18,0.957,17,160,7423,1
20-05-2023 17:00,20-05-2023,17,5,156,156,6,19,19,0.957,18,156,7423,1
20-05-2023 18:00,20-05-2023,18,5,147,147,6,18,18,0.99,17,147,7423,1
20-05-2023 19:00,20-05-2023,19,5,120,120,6,15,13,0.979,12,120,7423,1
20-05-2023 20:00,20-05-2023,20,5,122,122,6,15,15,0.942,14,122,7423,1
20-05-2023 21:00,20-05-2023,21,5,101,101,6,12,12,0.962,11,101,7423,1
20-05-2023 22:00,20-05-2023,22,5,69,69,6,9,8,0.953,7,69,7423,1
20-05-2023 23:00,20-05-2023,23,5,61,61,6,8,10,0.957,9,61,7423,1
21-05-2023 00:00,21-05-2023,0,6,30,30,6,4,5,0.935,4,30,7423,1
21-05-2023 01:00,21-05-2023,1,6,29,29,6,4,4,0.952,3,29,7423,1
21-05-2023 02:00,21-05-2023,2,6,28,28,6,4,4,0.99,3,28,7423,1
21-05-2023 03:00,21-05-2023,3,6,30,30,6,4,5,0.972,4,30,7423,1
21-05-2023 04:00,21-05-2023,4,6,31,31,6,4,4,0.91,3,30,7424,1
21-05-2023 05:00,21-05-2023,5,6,38,38,6,5,4,0.984,3,30,7432,0
21-05-2023 06:00,21-05-2023,6,6,85,85,6,10,9,0.982,8,80,7437,1
21-05-2023 07:00,21-05-2023,7,6,90,90,6,11,12,0.953,11,90,7437,1
21-05-2023 08:00,21-05-2023,8,6,91,91,6,11,11,0.974,10,91,7437,1
21-05-2023 09:00,21-05-2023,9,6,89,89,6,11,11,0.943,10,89,7437,1
21-05-2023 10:00,21-05-2023,10,6,132,132,6,16,18,0.951,17,132,7437,1
21-05-2023 11:00,21-05-2023,11,6,120,120,6,15,15,0.99,14,120,7437,1
21-05-2023 12:00,21-05-2023,12,6,148,148,6,18,17,0.955,16,148,7437,1
21-05-2023 13:00,21-05-2023,13,6,152,152,6,18,16,0.923,14,140,7449,1
21-05-2023 14:00,21-05-2023,14,6,115,115,6,14,12,0.959,11,110,7454,1
21-05-2023 15:00,21-05-2023,15,6,142,142,6,17,15,0.958,14,140,7456,1
21-05-2023 16:00,21-05-2023,16,6,151,151,6,18,16,0.984,15,150,7457,1
21-05-2023 17:00,21-05-2023,17,6,143,143,6,17,17,0.96,16,143,7457,1
21-05-2023 18:00,21-05-2023,18,6,161,161,6,19,19,0.952,18,161,7457,1
21-05-2023 19:00,21-05-2023,19,6,115,115,6,14,16,0.981,15,115,7457,1
21-05-2023 20:00,21-05-2023,20,6,143,143,6,17,17,0.962,16,143,7457,1
21-05-2023 21:00,21-05-2023,21,6,133,133,6,16,14,0.945,13,130,7460,1
21-05-2023 22:00,21-05-2023,22,6,67,67,6,8,9,0.983,8,67,7460,1
21-05-2023 23:00,21-05-2023,23,6,72,72,6,9,10,0.964,9,72,7460,1
22-05-2023 00:00,22-05-2023,0,0,40,40,6,5,4,0.96,3,30,7470,0
22-05-2023 01:00,22-05-2023,1,0,35,35,6,5,4,0.964,3,30,7475,1
22-05-2023 02:00,22-05-2023,2,0,34,34,6,5,5,0.939,4,34,7475,1
22-05-2023 03:00,22-05-2023,3,0,37,37,6,5,6,0.949,5,37,7475,1
22-05-2023 04:00,22-05-2023,4,0,39,39,6,5,3,0.96,2,20,7494,0
22-05-2023 05:00,22-05-2023,5,0,37,37,6,5,3,0.956,2,20,7511,0
22-05-2023 06:00,22-05-2023,6,0,86,86,6,11,9,0.985,8,80,7517,1
22-05-2023 07:00,22-05-2023,7,0,92,92,6,11,11,0.964,10,92,7517,1
22-05-2023 08:00,22-05-2023,8,0,98,98,6,12,12,0.977,11,98,7517,1
22-05-2023 09:00,22-05-2023,9,0,98,98,6,12,14,0.96,13,98,7517,1
22-05-2023 10:00,22-05-2023,10,0,171,171,6,21,19,0.981,18,171,7517,1
22-05-2023 11:00,22-05-2023,11,0,131,131,6,16,14,0.968,13,130,7518,1
22-05-2023 12:00,22-05-2023,12,0,153,153,6,18,18,0.96,17,153,7518,1
22-05-2023 13:00,22-05-2023,13,0,165,165,6,20,20,0.96,19,165,7518,1
22-05-2023 14:00,22-05-2023,14,0,174,174,6,21,23,0.941,21,174,7518,1
22-05-2023 15:00,22-05-2023,15,0,166,166,6,20,22,0.97,21,166,7518,1
22-05-2023 16:00,22-05-2023,16,0,179,179,6,22,21,0.959,20,179,7518,1
22-05-2023 17:00,22-05-2023,17,0,180,180,6,22,23,0.95,21,180,7518,1
22-05-2023 18:00,22-05-2023,18,0,175,175,6,21,19,0.982,18,175,7518,1
22-05-2023 19:00,22-05-2023,19,0,134,134,6,16,14,0.935,13,130,7522,1
22-05-2023 20:00,22-05-2023,20,0,140,140,6,17,19,0.952,18,140,7522,1
22-05-2023 21:00,22-05-2023,21,0,108,108,6,13,15,0.981,14,108,7522,1
22-05-2023 22:00,22-05-2023,22,0,78,78,6,10,9,0.966,8,78,7522,1
22-05-2023 23:00,22-05-2023,23,0,74,74,6,9,10,0.959,9,74,7522,1
23-05-2023 00:00,23-05-2023,0,1,36,36,6,5,4,0.965,3,30,7528,1
23-05-2023 01:00,23-05-2023,1,1,43,43,6,6,7,0.964,6,43,7528,1
23-05-2023 02:00,23-05-2023,2,1,35,35,6,5,3,0.93,2,20,7543,0
23-05-2023 03:00,23-05-2023,3,1,36,36,6,5,4,0.953,3,30,7549,1
23-05-2023 04:00,23-05-2023,4,1,43,43,6,6,8,0.99,7,43,7549,1
23-05-2023 05:00,23-05-2023,5,1,34,34,6,5,4,0.947,3,30,7553,1
23-05-2023 06:00,23-05-2023,6,1,94,94,6,12,11,0.954,10,94,7553,1
23-05-2023 07:00,23-05-2023,7,1,97,97,6,12,10,0.949,9,90,7560,1
23-05-2023 08:00,23-05-2023,8,1,105,105,6,13,15,0.958,14,105,7560,1
23-05-2023 09:00,23-05-2023,9,1,100,100,6,12,14,0.948,13,100,7560,1
23-05-2023 10:00,23-05-2023,10,1,132,132,6,16,16,0.97,15,132,7560,1
23-05-2023 11:00,23-05-2023,11,1,141,141,6,17,17,0.964,16,141,7560,1
23-05-2023 12:00,23-05-2023,12,1,140,140,6,17,17,0.975,16,140,7560,1
23-05-2023 13:00,23-05-2023,13,1,147,147,6,18,16,0.939,15,147,7560,1
23-05-2023 14:00,23-05-2023,14,1,152,152,6,18,17,0.953,16,152,7560,1
23-05-2023 15:00,23-05-2023,15,1,178,178,6,21,23,0.955,21,178,7560,1
23-05-2023 16:00,23-05-2023,16,1,148,148,6,18,20,0.969,19,148,7560,1
23-05-2023 17:00,23-05-2023,17,1,187,187,6,22,21,0.944,19,187,7560,1
23-05-2023 18:00,23-05-2023,18,1,175,175,6,21,23,0.978,22,175,7560,1
23-05-2023 19:00,23-05-2023,19,1,150,150,6,18,17,0.984,16,150,7560,1
23-05-2023 20:00,23-05-2023,20,1,140,140,6,17,15,0.94,14,140,7560,1
23-05-2023 21:00,23-05-2023,21,1,147,147,6,18,16,0.95,15,147,7560,1
23-05-2023 22:00,23-05-2023,22,1,76,76,6,9,7,0.949,6,60,7576,0
23-05-2023 23:00,23-05-2023,23,1,82,82,6,10,9,0.99,8,80,7578,1
24-05-2023 00:00,24-05-2023,0,2,38,38,6,5,4,0.951,3,30,7586,0
24-05-2023 01:00,24-05-2023,1,2,37,37,6,5,6,0.99,5,37,7586,1
24-05-2023 02:00,24-05-2023,2,2,44,44,6,6,8,0.935,7,44,7586,1
24-05-2023 03:00,24-05-2023,3,2,39,39,6,5,7,0.94,6,39,7586,1
24-05-2023 04:00,24-05-2023,4,2,39,39,6,5,6,0.946,5,39,7586,1
24-05-2023 05:00,24-05-2023,5,2,33,33,6,4,5,0.943,4,33,7586,1
24-05-2023 06:00,24-05-2023,6,2,88,88,6,11,9,0.955,8,80,7594,1
24-05-2023 07:00,24-05-2023,7,2,101,101,6,12,13,0.946,12,101,7594,1
24-05-2023 08:00,24-05-2023,8,2,99,99,6,12,11,0.944,10,99,7594,1
24-05-2023 09:00,24-05-2023,9,2,93,93,6,11,11,0.983,10,93,7594,1
24-05-2023 10:00,24-05-2023,10,2,149,149,6,18,17,0.984,16,149,7594,1
24-05-2023 11:00,24-05-2023,11,2,166,166,6,20,21,0.979,20,166,7594,1
24-05-2023 12:00,24-05-2023,12,2,156,156,6,19,21,0.97,20,156,7594,1
24-05-2023 13:00,24-05-2023,13,2,134,134,6,16,15,0.962,14,134,7594,1
24-05-2023 14:00,24-05-2023,14,2,146,146,6,18,20,0.95,19,146,7594,1
24-05-2023 15:00,24-05-2023,15,2,161,161,6,19,18,0.941,16,160,7595,1
24-05-2023 16:00,24-05-2023,16,2,167,167,6,20,22,0.967,21,167,7595,1
24-05-2023 17:00,24-05-2023,17,2,166,166,6,20,19,0.937,17,166,7595,1
24-05-2023 18:00,24-05-2023,18,2,165,165,6,20,22,0.94,20,165,7595,1
24-05-2023 19:00,24-05-2023,19,2,122,122,6,15,15,0.983,14,122,7595,1
24-05-2023 20:00,24-05-2023,20,2,134,134,6,16,14,0.99,13,130,7599,1
24-05-2023 21:00,24-05-2023,21,2,129,129,6,16,15,0.968,14,129,7599,1
24-05-2023 22:00,24-05-2023,22,2,56,56,6,7,7,0.982,6,56,7599,1
24-05-2023 23:00,24-05-2023,23,2,86,86,6,11,9,0.955,8,80,7605,1
25-05-2023 00:00,25-05-2023,0,3,40,40,6,5,4,0.933,3,30,7615,0
25-05-2023 01:00,25-05-2023,1,3,36,36,6,5,5,0.972,4,36,7615,1
25-05-2023 02:00,25-05-2023,2,3,37,37,6,5,5,0.971,4,37,7615,1
25-05-2023 03:00,25-05-2023,3,3,33,33,6,4,4,0.961,3,30,7618,1
25-05-2023 04:00,25-05-2023,4,3,42,42,6,5,6,0.955,5,42,7618,1
25-05-2023 05:00,25-05-2023,5,3,42,42,6,5,7,0.979,6,42,7618,1
25-05-2023 06:00,25-05-2023,6,3,100,100,6,12,10,0.94,9,90,7628,1
25-05-2023 07:00,25-05-2023,7,3,106,106,6,13,15,0.945,14,106,7628,1
25-05-2023 08:00,25-05-2023,8,3,100,100,6,12,14,0.94,13,100,7628,1
25-05-2023 09:00,25-05-2023,9,3,88,88,6,11,13,0.962,12,88,7628,1
25-05-2023 10:00,25-05-2023,10,3,143,143,6,17,17,0.938,15,143,7628,1
25-05-2023 11:00,25-05-2023,11,3,149,149,6,18,20,0.946,18,149,7628,1
25-05-2023 12:00,25-05-2023,12,3,142,142,6,17,18,0.946,17,142,7628,1
25-05-2023 13:00,25-05-2023,13,3,145,145,6,18,17,0.955,16,145,7628,1
25-05-2023 14:00,25-05-2023,14,3,146,146,6,18,18,0.93,16,146,7628,1
25-05-2023 15:00,25-05-2023,15,3,171,171,6,21,19,0.962,18,171,7628,1
25-05-2023 16:00,25-05-2023,16,3,173,173,6,21,20,0.985,19,173,7628,1
25-05-2023 17:00,25-05-2023,17,3,157,157,6,19,18,0.963,17,157,7628,1
25-05-2023 18:00,25-05-2023,18,3,162,162,6,20,19,0.99,18,162,7628,1
25-05-2023 19:00,25-05-2023,19,3,121,121,6,15,17,0.987,16,121,7628,1
25-05-2023 20:00,25-05-2023,20,3,146,146,6,18,20,0.976,19,146,7628,1
25-05-2023 21:00,25-05-2023,21,3,112,112,6,14,14,0.961,13,112,7628,1
25-05-2023 22:00,25-05-2023,22,3,81,81,6,10,12,0.96,11,81,7628,1
25-05-2023 23:00,25-05-2023,23,3,82,82,6,10,12,0.975,11,82,7628,1
26-05-2023 00:00,26-05-2023,0,4,36,36,6,5,7,0.952,6,36,7628,1
26-05-2023 01:00,26-05-2023,1,4,29,29,6,4,4,0.922,3,29,7628,1
26-05-2023 02:00,26-05-2023,2,4,36,36,6,5,5,0.97,4,36,7628,1
26-05-2023 03:00,26-05-2023,3,4,37,37,6,5,6,0.937,5,37,7628,1
26-05-2023 04:00,26-05-2023,4,4,34,34,6,5,6,0.941,5,34,7628,1
26-05-2023 05:00,26-05-2023,5,4,35,35,6,5,6,0.96,5,35,7628,1
26-05-2023 06:00,26-05-2023,6,4,110,110,6,13,14,0.958,13,110,7628,1
26-05-2023 07:00,26-05-2023,7,4,104,104,6,13,12,0.932,11,104,7628,1
26-05-2023 08:00,26-05-2023,8,4,91,91,6,11,10,0.963,9,90,7629,1
26-05-2023 09:00,26-05-2023,9,4,86,86,6,11,12,0.979,11,86,7629,1
26-05-2023 10:00,26-05-2023,10,4,144,144,6,17,18,0.937,16,144,7629,1
26-05-2023 11:00,26-05-2023,11,4,145,145,6,18,16,0.985,15,145,7629,1
26-05-2023 12:00,26-05-2023,12,4,153,153,6,18,17,0.929,15,150,7632,1
26-05-2023 13:00,26-05-2023,13,4,141,141,6,17,15,0.99,14,140,7633,1
26-05-2023 14:00,26-05-2023,14,4,154,154,6,19,17,0.952,16,154,7633,1
26-05-2023 15:00,26-05-2023,15,4,199,199,6,24,26,0.963,25,199,7633,1
26-05-2023 16:00,26-05-2023,16,4,183,183,6,22,22,0.922,20,183,7633,1
26-05-2023 17:00,26-05-2023,17,4,171,171,6,21,20,0.959,19,171,7633,1
26-05-2023 18:00,26-05-2023,18,4,170,170,6,20,21,0.965,20,170,7633,1
26-05-2023 19:00,26-05-2023,19,4,131,131,6,16,17,0.958,16,131,7633,1
26-05-2023 20:00,26-05-2023,20,4,148,148,6,18,18,0.949,17,148,7633,1
26-05-2023 21:00,26-05-2023,21,4,128,128,6,16,15,0.941,14,128,7633,1
26-05-2023 22:00,26-05-2023,22,4,74,74,6,9,10,0.983,9,74,7633,1
26-05-2023 23:00,26-05-2023,23,4,74,74,6,9,10,0.961,9,74,7633,1
27-05-2023 00:00,27-05-2023,0,5,32,32,6,4,6,0.99,5,32,7633,1
27-05-2023 01:00,27-05-2023,1,5,30,30,6,4,2,0.949,1,10,7653,0
27-05-2023 02:00,27-05-2023,2,5,34,34,6,5,6,0.951,5,34,7653,1
27-05-2023 03:00,27-05-2023,3,5,33,33,6,4,3,0.976,2,20,7666,0
27-05-2023 04:00,27-05-2023,4,5,35,35,6,5,5,0.928,4,35,7666,1
27-05-2023 05:00,27-05-2023,5,5,32,32,6,4,6,0.936,5,32,7666,1
27-05-2023 06:00,27-05-2023,6,5,97,97,6,12,11,0.982,10,97,7666,1
27-05-2023 07:00,27-05-2023,7,5,82,82,6,10,12,0.937,11,82,7666,1
27-05-2023 08:00,27-05-2023,8,5,101,101,6,12,10,0.924,9,90,7677,1
27-05-2023 09:00,27-05-2023,9,5,76,76,6,9,10,0.99,9,76,7677,1
27-05-2023 10:00,27-05-2023,10,5,137,137,6,17,16,0.932,14,137,7677,1
27-05-2023 11:00,27-05-2023,11,5,138,194,6,23,23,0.964,22,194,7677,1
27-05-2023 12:00,27-05-2023,12,5,124,174,6,21,19,0.961,18,174,7677,1
27-05-2023 13:00,27-05-2023,13,5,137,193,6,23,21,0.904,18,180,7690,1
27-05-2023 14:00,27-05-2023,14,5,146,205,6,25,27,0.955,25,205,7690,1
27-05-2023 15:00,27-05-2023,15,5,127,179,6,22,20,0.969,19,179,7690,1
27-05-2023 16:00,27-05-2023,16,5,161,226,6,27,26,0.967,25,226,7690,1
27-05-2023 17:00,27-05-2023,17,5,124,124,6,15,17,0.978,16,124,7690,1
27-05-2023 18:00,27-05-2023,18,5,143,143,6,17,15,0.952,14,140,7693,1
27-05-2023 19:00,27-05-2023,19,5,138,138,6,17,17,0.974,16,138,7693,1
27-05-2023 20:00,27-05-2023,20,5,116,116,6,14,13,0.946,12,116,7693,1
27-05-2023 21:00,27-05-2023,21,5,110,110,6,13,13,0.932,12,110,7693,1
27-05-2023 22:00,27-05-2023,22,5,65,65,6,8,8,0.934,7,65,7693,1
27-05-2023 23:00,27-05-2023,23,5,77,77,6,10,12,0.931,11,77,7693,1
28-05-2023 00:00,28-05-2023,0,6,28,28,6,4,5,0.98,4,28,7693,1
28-05-2023 01:00,28-05-2023,1,6,30,30,6,4,6,0.93,5,30,7693,1
28-05-2023 02:00,28-05-2023,2,6,37,37,6,5,4,0.965,3,30,7700,1
28-05-2023 03:00,28-05-2023,3,6,38,38,6,5,4,0.955,3,30,7708,0
28-05-2023 04:00,28-05-2023,4,6,33,33,6,4,6,0.958,5,33,7708,1
28-05-2023 05:00,28-05-2023,5,6,30,30,6,4,5,0.987,4,30,7708,1
28-05-2023 06:00,28-05-2023,6,6,103,103,6,13,15,0.951,14,103,7708,1
28-05-2023 07:00,28-05-2023,7,6,100,100,6,12,11,0.972,10,100,7708,1
28-05-2023 08:00,28-05-2023,8,6,93,93,6,11,12,0.961,11,93,7708,1
28-05-2023 09:00,28-05-2023,9,6,83,83,6,10,9,0.957,8,80,7711,1
28-05-2023 10:00,28-05-2023,10,6,132,132,6,16,17,0.99,16,132,7711,1
28-05-2023 11:00,28-05-2023,11,6,131,131,6,16,17,0.931,15,131,7711,1
28-05-2023 12:00,28-05-2023,12,6,136,136,6,17,19,0.986,18,136,7711,1
28-05-2023 13:00,28-05-2023,13,6,148,148,6,18,20,0.973,19,148,7711,1
28-05-2023 14:00,28-05-2023,14,6,142,142,6,17,19,0.95,18,142,7711,1
28-05-2023 15:00,28-05-2023,15,6,142,142,6,17,18,0.99,17,142,7711,1
28-05-2023 16:00,28-05-2023,16,6,172,172,6,21,22,0.923,20,172,7711,1
28-05-2023 17:00,28-05-2023,17,6,159,159,6,19,18,0.95,17,159,7711,1
28-05-2023 18:00,28-05-2023,18,6,163,163,6,20,20,0.936,18,163,7711,1
28-05-2023 19:00,28-05-2023,19,6,136,136,6,17,19,0.968,18,136,7711,1
28-05-2023 20:00,28-05-2023,20,6,111,111,6,14,13,0.938,12,111,7711,1
28-05-2023 21:00,28-05-2023,21,6,121,121,6,15,14,0.969,13,121,7711,1
28-05-2023 22:00,28-05-2023,22,6,64,64,6,8,6,0.956,5,50,7725,0
28-05-2023 23:00,28-05-2023,23,6,58,58,6,7,9,0.95,8,58,7725,1
29-05-2023 00:00,29-05-2023,0,0,38,38,6,5,4,0.968,3,30,7733,0
29-05-2023 01:00,29-05-2023,1,0,44,44,6,6,4,0.955,3,30,7747,0
29-05-2023 02:00,29-05-2023,2,0,31,31,6,4,6,0.938,5,31,7747,1
29-05-2023 03:00,29-05-2023,3,0,37,37,6,5,6,0.99,5,37,7747,1
29-05-2023 04:00,29-05-2023,4,0,39,39,6,5,3,0.95,2,20,7766,0
29-05-2023 05:00,29-05-2023,5,0,37,37,6,5,6,0.916,5,37,7766,1
29-05-2023 06:00,29-05-2023,6,0,97,97,6,12,12,0.943,11,97,7766,1
29-05-2023 07:00,29-05-2023,7,0,88,88,6,11,11,0.935,10,88,7766,1
29-05-2023 08:00,29-05-2023,8,0,100,100,6,12,12,0.977,11,100,7766,1
29-05-2023 09:00,29-05-2023,9,0,92,92,6,11,11,0.966,10,92,7766,1
29-05-2023 10:00,29-05-2023,10,0,122,122,6,15,14,0.968,13,122,7766,1
29-05-2023 11:00,29-05-2023,11,0,162,162,6,20,20,0.953,19,162,7766,1
29-05-2023 12:00,29-05-2023,12,0,159,159,6,19,18,0.954,17,159,7766,1
29-05-2023 13:00,29-05-2023,13,0,148,148,6,18,17,0.953,16,148,7766,1
29-05-2023 14:00,29-05-2023,14,0,150,150,6,18,20,0.958,19,150,7766,1
29-05-2023 15:00,29-05-2023,15,0,187,187,6,22,21,0.977,20,187,7766,1
29-05-2023 16:00,29-05-2023,16,0,175,175,6,21,20,0.967,19,175,7766,1
29-05-2023 17:00,29-05-2023,17,0,185,185,6,22,22,0.97,21,185,7766,1
29-05-2023 18:00,29-05-2023,18,0,168,168,6,20,19,0.97,18,168,7766,1
29-05-2023 19:00,29-05-2023,19,0,149,149,6,18,19,0.978,18,149,7766,1
29-05-2023 20:00,29-05-2023,20,0,139,139,6,17,17,0.966,16,139,7766,1
29-05-2023 21:00,29-05-2023,21,0,137,137,6,17,15,0.967,14,137,7766,1
29-05-2023 22:00,29-05-2023,22,0,66,66,6,8,8,0.984,7,66,7766,1
29-05-2023 23:00,29-05-2023,23,0,75,75,6,9,8,0.947,7,70,7771,1
30-05-2023 00:00,30-05-2023,0,1,34,34,6,5,6,0.943,5,34,7771,1
30-05-2023 01:00,30-05-2023,1,1,35,35,6,5,5,0.936,4,35,7771,1
30-05-2023 02:00,30-05-2023,2,1,34,34,6,5,6,0.964,5,34,7771,1
30-05-2023 03:00,30-05-2023,3,1,34,34,6,5,3,0.923,2,20,7785,0
30-05-2023 04:00,30-05-2023,4,1,43,43,6,6,4,0.969,3,30,7798,0
30-05-2023 05:00,30-05-2023,5,1,41,41,6,5,7,0.958,6,41,7798,1
30-05-2023 06:00,30-05-2023,6,1,114,114,6,14,16,0.983,15,114,7798,1
30-05-2023 07:00,30-05-2023,7,1,89,89,6,11,11,0.947,10,89,7798,1
30-05-2023 08:00,30-05-2023,8,1,99,99,6,12,14,0.956,13,99,7798,1
30-05-2023 09:00,30-05-2023,9,1,88,88,6,11,12,0.982,11,88,7798,1
30-05-2023 10:00,30-05-2023,10,1,139,139,6,17,19,0.988,18,139,7798,1
30-05-2023 11:00,30-05-2023,11,1,137,137,6,17,18,0.946,17,137,7798,1
30-05-2023 12:00,30-05-2023,12,1,162,162,6,20,22,0.964,21,162,7798,1
30-05-2023 13:00,30-05-2023,13,1,143,143,6,17,19,0.966,18,143,7798,1
30-05-2023 14:00,30-05-2023,14,1,160,160,6,19,21,0.967,20,160,7798,1
30-05-2023 15:00,30-05-2023,15,1,181,181,6,22,21,0.955,20,181,7798,1
30-05-2023 16:00,30-05-2023,16,1,204,204,6,25,24,0.986,23,204,7798,1
30-05-2023 17:00,30-05-2023,17,1,152,152,6,18,20,0.922,18,152,7798,1
30-05-2023 18:00,30-05-2023,18,1,190,190,6,23,24,0.952,22,190,7798,1
30-05-2023 19:00,30-05-2023,19,1,148,148,6,18,18,0.969,17,148,7798,1
30-05-2023 20:00,30-05-2023,20,1,125,125,6,15,13,0.969,12,120,7803,1
30-05-2023 21:00,30-05-2023,21,1,146,146,6,18,17,0.987,16,146,7803,1
30-05-2023 22:00,30-05-2023,22,1,76,76,6,9,11,0.984,10,76,7803,1
30-05-2023 23:00,30-05-2023,23,1,72,72,6,9,7,0.954,6,60,7815,1
31-05-2023 00:00,31-05-2023,0,2,34,34,6,5,4,0.986,3,30,7819,1
31-05-2023 01:00,31-05-2023,1,2,35,35,6,5,5,0.946,4,35,7819,1
